zip,state_name,city,population
97530,Oregon,Jacksonville,8544.0
97531,Oregon,Kerby,321.0
97532,Oregon,Merlin,2580.0
97534,Oregon,O'Brien,668.0
97535,Oregon,Phoenix,4863.0
97536,Oregon,Prospect,1165.0
97537,Oregon,Rogue River,6725.0
97538,Oregon,Selma,2113.0
97539,Oregon,Shady Cove,3213.0
97540,Oregon,Talent,8641.0
97541,Oregon,Trail,1593.0
97543,Oregon,Wilderville,594.0
97544,Oregon,Williams,2115.0
97601,Oregon,Klamath Falls,22302.0
97603,Oregon,Klamath Falls,32376.0
97604,Oregon,Crater Lake,0.0
97620,Oregon,Adel,39.0
97621,Oregon,Beatty,239.0
97622,Oregon,Bly,223.0
97623,Oregon,Bonanza,2705.0
97624,Oregon,Chiloquin,3643.0
97625,Oregon,Dairy,124.0
97626,Oregon,Fort Klamath,223.0
97627,Oregon,Keno,654.0
97630,Oregon,Lakeview,5285.0
97632,Oregon,Malin,1608.0
97633,Oregon,Merrill,1526.0
97634,Oregon,Midland,445.0
97635,Oregon,New Pine Creek,345.0
97636,Oregon,Paisley,396.0
97637,Oregon,Plush,115.0
97638,Oregon,Silver Lake,427.0
97639,Oregon,Sprague River,33.0
97640,Oregon,Summer Lake,130.0
97641,Oregon,Christmas Valley,1410.0
97701,Oregon,Bend,41577.0
97702,Oregon,Bend,52420.0
97703,Oregon,Bend,33279.0
97707,Oregon,Bend,6326.0
97709,Oregon,Bend,0.0
97710,Oregon,Fields,68.0
97711,Oregon,Ashwood,38.0
97712,Oregon,Brothers,58.0
97720,Oregon,Burns,4406.0
97721,Oregon,Princeton,220.0
97722,Oregon,Diamond,33.0
97730,Oregon,Camp Sherman,321.0
97731,Oregon,Chemult,273.0
97732,Oregon,Crane,142.0
97733,Oregon,Crescent,468.0
97734,Oregon,Culver,3746.0
97735,Oregon,Fort Rock,157.0
97736,Oregon,Frenchglen,112.0
97737,Oregon,Gilchrist,492.0
97738,Oregon,Hines,2226.0
97739,Oregon,La Pine,13490.0
97741,Oregon,Madras,13390.0
97750,Oregon,Mitchell,402.0
97751,Oregon,Paulina,118.0
97752,Oregon,Post,0.0
97753,Oregon,Powell Butte,3174.0
97754,Oregon,Prineville,21552.0
97756,Oregon,Redmond,43545.0
97758,Oregon,Riley,67.0
97759,Oregon,Sisters,7687.0
97760,Oregon,Terrebonne,7825.0
97761,Oregon,Warm Springs,3229.0
97801,Oregon,Pendleton,21748.0
97810,Oregon,Adams,1047.0
97812,Oregon,Arlington,883.0
97813,Oregon,Athena,1468.0
97814,Oregon,Baker City,12636.0
97817,Oregon,Bates,37.0
97818,Oregon,Boardman,5252.0
97819,Oregon,Bridgeport,18.0
97820,Oregon,Canyon City,1137.0
97823,Oregon,Condon,1060.0
97824,Oregon,Cove,1965.0
97825,Oregon,Dayville,407.0
97826,Oregon,Echo,1185.0
97827,Oregon,Elgin,2599.0
97828,Oregon,Enterprise,3301.0
97830,Oregon,Fossil,635.0
97833,Oregon,Haines,644.0
97834,Oregon,Halfway,1431.0
97835,Oregon,Helix,488.0
97836,Oregon,Heppner,2176.0
97837,Oregon,Hereford,50.0
97838,Oregon,Hermiston,27713.0
97839,Oregon,Lexington,294.0
97840,Oregon,Oxbow,82.0
97841,Oregon,Imbler,491.0
97842,Oregon,Imnaha,85.0
97843,Oregon,Ione,790.0
97844,Oregon,Irrigon,3633.0
97845,Oregon,John Day,2300.0
97846,Oregon,Joseph,2062.0
97848,Oregon,Kimberly,215.0
97850,Oregon,La Grande,16646.0
97856,Oregon,Long Creek,498.0
97857,Oregon,Lostine,649.0
97859,Oregon,Meacham,235.0
97862,Oregon,Milton Freewater,12460.0
97864,Oregon,Monument,295.0
97865,Oregon,Mount Vernon,1133.0
97867,Oregon,North Powder,1001.0
97868,Oregon,Pilot Rock,1594.0
97869,Oregon,Prairie City,938.0
97870,Oregon,Richland,580.0
97873,Oregon,Seneca,167.0
97874,Oregon,Spray,366.0
97875,Oregon,Stanfield,2608.0
97876,Oregon,Summerville,1085.0
97877,Oregon,Sumpter,319.0
97880,Oregon,Ukiah,348.0
97882,Oregon,Umatilla,8081.0
97883,Oregon,Union,2575.0
97884,Oregon,Unity,122.0
97885,Oregon,Wallowa,1342.0
97886,Oregon,Weston,948.0
97901,Oregon,Adrian,676.0
97902,Oregon,Arock,27.0
97903,Oregon,Brogan,24.0
97904,Oregon,Drewsey,222.0
97905,Oregon,Durkee,104.0
97906,Oregon,Harper,322.0
97907,Oregon,Huntington,761.0
97908,Oregon,Ironside,25.0
97909,Oregon,Jamieson,22.0
97910,Oregon,Jordan Valley,627.0
97911,Oregon,Juntura,52.0
97913,Oregon,Nyssa,5475.0
97914,Oregon,Ontario,19802.0
97917,Oregon,Riverside,41.0
97918,Oregon,Vale,4389.0
97920,Oregon,Westfall,28.0
98001,Washington,Auburn,35842.0
98002,Washington,Auburn,36812.0
98003,Washington,Federal Way,51329.0
98004,Washington,Bellevue,39161.0
98005,Washington,Bellevue,22030.0
98006,Washington,Bellevue,39753.0
98007,Washington,Bellevue,27571.0
98008,Washington,Bellevue,27060.0
98010,Washington,Black Diamond,6128.0
98011,Washington,Bothell,27573.0
98012,Washington,Bothell,75555.0
98014,Washington,Carnation,7626.0
98019,Washington,Duvall,11281.0
98020,Washington,Edmonds,19323.0
98021,Washington,Bothell,34993.0
98022,Washington,Enumclaw,22163.0
98023,Washington,Federal Way,50778.0
98024,Washington,Fall City,5066.0
98025,Washington,Hobart,0.0
98026,Washington,Edmonds,39035.0
98027,Washington,Issaquah,27915.0
98028,Washington,Kenmore,23611.0
98029,Washington,Issaquah,31227.0
98030,Washington,Kent,38798.0
98031,Washington,Kent,41615.0
98032,Washington,Kent,39126.0
98033,Washington,Kirkland,40425.0
98034,Washington,Kirkland,52636.0
98036,Washington,Lynnwood,42164.0
98037,Washington,Lynnwood,29720.0
98038,Washington,Maple Valley,37877.0
98039,Washington,Medina,2923.0
98040,Washington,Mercer Island,25464.0
98042,Washington,Kent,49338.0
98043,Washington,Mountlake Terrace,21347.0
98045,Washington,North Bend,15412.0
98047,Washington,Pacific,7014.0
98050,Washington,Preston,73.0
98051,Washington,Ravensdale,3827.0
98052,Washington,Redmond,77324.0
98053,Washington,Redmond,22765.0
98055,Washington,Renton,24429.0
98056,Washington,Renton,36116.0
98057,Washington,Renton,12774.0
98058,Washington,Renton,42046.0
98059,Washington,Renton,41619.0
98065,Washington,Snoqualmie,15960.0
98068,Washington,Snoqualmie Pass,528.0
98070,Washington,Vashon,10939.0
98072,Washington,Woodinville,25034.0
98074,Washington,Sammamish,31026.0
98075,Washington,Sammamish,25202.0
98077,Washington,Woodinville,14287.0
98087,Washington,Lynnwood,41849.0
98092,Washington,Auburn,50679.0
98101,Washington,Seattle,16302.0
98102,Washington,Seattle,25827.0
98103,Washington,Seattle,51878.0
98104,Washington,Seattle,15052.0
98105,Washington,Seattle,50302.0
98106,Washington,Seattle,28243.0
98107,Washington,Seattle,28170.0
98108,Washington,Seattle,23762.0
98109,Washington,Seattle,32251.0
98110,Washington,Bainbridge Island,24681.0
98112,Washington,Seattle,23456.0
98115,Washington,Seattle,54457.0
98116,Washington,Seattle,27871.0
98117,Washington,Seattle,36115.0
98118,Washington,Seattle,48874.0
98119,Washington,Seattle,25906.0
98121,Washington,Seattle,20562.0
98122,Washington,Seattle,41268.0
98125,Washington,Seattle,43993.0
98126,Washington,Seattle,21102.0
98133,Washington,Seattle,50921.0
98134,Washington,Seattle,852.0
98136,Washington,Seattle,17420.0
98144,Washington,Seattle,32540.0
98146,Washington,Seattle,28088.0
98148,Washington,Seattle,10652.0
98154,Washington,Seattle,0.0
98155,Washington,Seattle,35550.0
98158,Washington,Seattle,0.0
98164,Washington,Seattle,239.0
98166,Washington,Seattle,22418.0
98168,Washington,Seattle,35050.0
98174,Washington,Seattle,0.0
98177,Washington,Seattle,21114.0
98178,Washington,Seattle,26760.0
98188,Washington,Seattle,27523.0
98195,Washington,Seattle,2398.0
98198,Washington,Seattle,38942.0
98199,Washington,Seattle,22359.0
98201,Washington,Everett,30587.0
98203,Washington,Everett,36448.0
98204,Washington,Everett,41709.0
98207,Washington,Everett,1143.0
98208,Washington,Everett,60723.0
98220,Washington,Acme,577.0
98221,Washington,Anacortes,22969.0
98222,Washington,Blakely Island,117.0
98223,Washington,Arlington,46117.0
98224,Washington,Baring,220.0
98225,Washington,Bellingham,49667.0
98226,Washington,Bellingham,45703.0
98229,Washington,Bellingham,34157.0
98230,Washington,Blaine,18605.0
98232,Washington,Bow,3939.0
98233,Washington,Burlington,16952.0
98235,Washington,Clearlake,570.0
98236,Washington,Clinton,6790.0
98237,Washington,Concrete,4979.0
98238,Washington,Conway,45.0
98239,Washington,Coupeville,7634.0
98240,Washington,Custer,3426.0
98241,Washington,Darrington,2150.0
98243,Washington,Deer Harbor,297.0
98244,Washington,Deming,3284.0
98245,Washington,Eastsound,4088.0
98247,Washington,Everson,8468.0
98248,Washington,Ferndale,27147.0
98249,Washington,Freeland,4372.0
98250,Washington,Friday Harbor,8953.0
98251,Washington,Gold Bar,4703.0
98252,Washington,Granite Falls,9905.0
98253,Washington,Greenbank,2106.0
98255,Washington,Hamilton,312.0
98256,Washington,Index,318.0
98257,Washington,La Conner,4484.0
98258,Washington,Lake Stevens,50582.0
98260,Washington,Langley,5434.0
98261,Washington,Lopez Island,3112.0
98262,Washington,Lummi Island,965.0
98263,Washington,Lyman,178.0
98264,Washington,Lynden,22334.0
98266,Washington,Maple Falls,3983.0
98267,Washington,Marblemount,160.0
98270,Washington,Marysville,52794.0
98271,Washington,Marysville,30262.0
98272,Washington,Monroe,31866.0
98273,Washington,Mount Vernon,30430.0
98274,Washington,Mount Vernon,18360.0
98275,Washington,Mukilteo,21365.0
98276,Washington,Nooksack,1564.0
98277,Washington,Oak Harbor,40181.0
98278,Washington,Oak Harbor,2351.0
98279,Washington,Olga,614.0
98280,Washington,Orcas,398.0
98281,Washington,Point Roberts,1249.0
98282,Washington,Camano Island,17642.0
98283,Washington,Rockport,466.0
98284,Washington,Sedro Woolley,27688.0
98286,Washington,Shaw Island,158.0
98288,Washington,Skykomish,180.0
98290,Washington,Snohomish,39873.0
98292,Washington,Stanwood,25757.0
98294,Washington,Sultan,7516.0
98295,Washington,Sumas,3033.0
98296,Washington,Snohomish,27436.0
98297,Washington,Waldron,55.0
98303,Washington,Anderson Island,1621.0
98304,Washington,Ashford,925.0
98305,Washington,Beaver,258.0
98310,Washington,Bremerton,21692.0
98311,Washington,Bremerton,27527.0
98312,Washington,Bremerton,32288.0
98314,Washington,Bremerton,1565.0
98315,Washington,Silverdale,6045.0
98320,Washington,Brinnon,1483.0
98321,Washington,Buckley,16936.0
98323,Washington,Carbonado,655.0
98325,Washington,Chimacum,1481.0
98326,Washington,Clallam Bay,1066.0
98327,Washington,Dupont,9955.0
98328,Washington,Eatonville,10451.0
98329,Washington,Gig Harbor,11223.0
98330,Washington,Elbe,24.0
98331,Washington,Forks,5671.0
98332,Washington,Gig Harbor,19708.0
98333,Washington,Fox Island,3644.0
98335,Washington,Gig Harbor,28002.0
98336,Washington,Glenoma,594.0
98337,Washington,Bremerton,8785.0
98338,Washington,Graham,32522.0
98339,Washington,Port Hadlock,3295.0
98340,Washington,Hansville,2692.0
98342,Washington,Indianola,1362.0
98345,Washington,Keyport,284.0
98346,Washington,Kingston,9973.0
98349,Washington,Lakebay,5050.0
98350,Washington,La Push,352.0
98351,Washington,Longbranch,1119.0
98353,Washington,Manchester,14.0
98354,Washington,Milton,8146.0
98355,Washington,Mineral,749.0
98356,Washington,Morton,2367.0
98357,Washington,Neah Bay,1550.0
98358,Washington,Nordland,882.0
98359,Washington,Olalla,4889.0
98360,Washington,Orting,14976.0
98361,Washington,Packwood,420.0
98362,Washington,Port Angeles,24544.0
98363,Washington,Port Angeles,14284.0
98364,Washington,Port Gamble,57.0
98365,Washington,Port Ludlow,5259.0
98366,Washington,Port Orchard,37437.0
98367,Washington,Port Orchard,31186.0
98368,Washington,Port Townsend,17046.0
98370,Washington,Poulsbo,32862.0
98371,Washington,Puyallup,22983.0
98372,Washington,Puyallup,26470.0
98373,Washington,Puyallup,30096.0
98374,Washington,Puyallup,45555.0
98375,Washington,Puyallup,32595.0
98376,Washington,Quilcene,2109.0
98377,Washington,Randle,2392.0
98380,Washington,Seabeck,5582.0
98381,Washington,Sekiu,282.0
98382,Washington,Sequim,30777.0
98383,Washington,Silverdale,22764.0
98385,Washington,South Prairie,464.0
98387,Washington,Spanaway,51384.0
98388,Washington,Steilacoom,7051.0
98390,Washington,Sumner,11482.0
98391,Washington,Bonney Lake,56646.0
98392,Washington,Suquamish,3203.0
98394,Washington,Vaughn,1244.0
98396,Washington,Wilkeson,643.0
98402,Washington,Tacoma,7088.0
98403,Washington,Tacoma,8613.0
98404,Washington,Tacoma,36025.0
98405,Washington,Tacoma,24264.0
98406,Washington,Tacoma,22994.0
98407,Washington,Tacoma,21050.0
98408,Washington,Tacoma,21438.0
98409,Washington,Tacoma,28645.0
98416,Washington,Tacoma,830.0
98418,Washington,Tacoma,10082.0
98421,Washington,Tacoma,790.0
98422,Washington,Tacoma,22066.0
98424,Washington,Fife,12026.0
98430,Washington,Camp Murray,580.0
98433,Washington,Tacoma,20342.0
98438,Washington,Mcchord Afb,560.0
98439,Washington,Lakewood,5679.0
98443,Washington,Tacoma,5899.0
98444,Washington,Tacoma,35366.0
98445,Washington,Tacoma,33252.0
98446,Washington,Tacoma,13821.0
98447,Washington,Tacoma,1067.0
98465,Washington,Tacoma,7528.0
98466,Washington,Tacoma,30405.0
98467,Washington,University Place,15140.0
98498,Washington,Lakewood,28256.0
98499,Washington,Lakewood,34207.0
98501,Washington,Olympia,46796.0
98502,Washington,Olympia,35551.0
98503,Washington,Lacey,42263.0
98505,Washington,Olympia,403.0
98506,Washington,Olympia,18968.0
98512,Washington,Olympia,30784.0
98513,Washington,Olympia,36988.0
98516,Washington,Olympia,27212.0
98520,Washington,Aberdeen,24989.0
98524,Washington,Allyn,4226.0
98526,Washington,Amanda Park,175.0
98527,Washington,Bay Center,244.0
98528,Washington,Belfair,12393.0
98530,Washington,Bucoda,558.0
98531,Washington,Centralia,26931.0
98532,Washington,Chehalis,26624.0
98533,Washington,Cinebar,630.0
98535,Washington,Copalis Beach,322.0
98536,Washington,Copalis Crossing,0.0
98537,Washington,Cosmopolis,3008.0
98538,Washington,Curtis,397.0
98539,Washington,Doty,159.0
98541,Washington,Elma,10004.0
98542,Washington,Ethel,708.0
98544,Washington,Galvin,7.0
98546,Washington,Grapeview,2965.0
98547,Washington,Grayland,1240.0
98548,Washington,Hoodsport,2593.0
98550,Washington,Hoquiam,12254.0
98552,Washington,Humptulips,248.0
98555,Washington,Lilliwaup,238.0
98556,Washington,Littlerock,448.0
98557,Washington,Mccleary,4144.0
98558,Washington,Mckenna,60.0
98559,Washington,Malone,0.0
98560,Washington,Matlock,76.0
98562,Washington,Moclips,78.0
98563,Washington,Montesano,7611.0
98564,Washington,Mossyrock,3106.0
98565,Washington,Napavine,432.0
98566,Washington,Neilton,282.0
98568,Washington,Oakville,2643.0
98569,Washington,Ocean Shores,6945.0
98570,Washington,Onalaska,4417.0
98571,Washington,Pacific Beach,76.0
98572,Washington,Pe Ell,778.0
98575,Washington,Quinault,134.0
98576,Washington,Rainier,5099.0
98577,Washington,Raymond,7371.0
98579,Washington,Rochester,14259.0
98580,Washington,Roy,11455.0
98581,Washington,Ryderwood,425.0
98582,Washington,Salkum,236.0
98583,Washington,Satsop,144.0
98584,Washington,Shelton,38615.0
98585,Washington,Silver Creek,580.0
98586,Washington,South Bend,1924.0
98587,Washington,Taholah,959.0
98588,Washington,Tahuya,1564.0
98589,Washington,Tenino,7448.0
98590,Washington,Tokeland,396.0
98591,Washington,Toledo,3667.0
98592,Washington,Union,1848.0
98593,Washington,Vader,1449.0
98595,Washington,Westport,2814.0
98596,Washington,Winlock,7483.0
98597,Washington,Yelm,25982.0
98601,Washington,Amboy,2952.0
98602,Washington,Appleton,124.0
98603,Washington,Ariel,1192.0
98604,Washington,Battle Ground,37212.0
98605,Washington,Bingen,1373.0
98606,Washington,Brush Prairie,9528.0
98607,Washington,Camas,34877.0
98609,Washington,Carrolls,0.0
98610,Washington,Carson,2846.0
98611,Washington,Castle Rock,9341.0
98612,Washington,Cathlamet,3283.0
98613,Washington,Centerville,602.0
98614,Washington,Chinook,532.0
98616,Washington,Cougar,79.0
98617,Washington,Dallesport,1039.0
98619,Washington,Glenwood,659.0
98620,Washington,Goldendale,7584.0
98621,Washington,Grays River,257.0
98623,Washington,Husum,36.0
98624,Washington,Ilwaco,1706.0
98625,Washington,Kalama,6827.0
98626,Washington,Kelso,27000.0
98628,Washington,Klickitat,393.0
98629,Washington,La Center,9783.0
98631,Washington,Long Beach,3387.0
98632,Washington,Longview,50837.0
98635,Washington,Lyle,1975.0
98638,Washington,Naselle,1561.0
98639,Washington,North Bonneville,1146.0
98640,Washington,Ocean Park,4944.0
98641,Washington,Oysterville,55.0
98642,Washington,Ridgefield,25005.0
98643,Washington,Rosburg,482.0
98644,Washington,Seaview,657.0
98645,Washington,Silverlake,2044.0
98647,Washington,Skamokawa,272.0
98648,Washington,Stevenson,3488.0
98649,Washington,Toutle,849.0
98650,Washington,Trout Lake,1216.0
98651,Washington,Underwood,944.0
98660,Washington,Vancouver,13146.0
98661,Washington,Vancouver,49910.0
98662,Washington,Vancouver,37064.0
98663,Washington,Vancouver,15365.0
98664,Washington,Vancouver,23395.0
98665,Washington,Vancouver,27947.0
98670,Washington,Wahkiacus,61.0
98671,Washington,Washougal,23871.0
98672,Washington,White Salmon,6997.0
98673,Washington,Wishram,502.0
98674,Washington,Woodland,15679.0
98675,Washington,Yacolt,7198.0
98682,Washington,Vancouver,66821.0
98683,Washington,Vancouver,31504.0
98684,Washington,Vancouver,36931.0
98685,Washington,Vancouver,30534.0
98686,Washington,Vancouver,20518.0
98801,Washington,Wenatchee,44801.0
98802,Washington,East Wenatchee,31801.0
98811,Washington,Ardenvoir,120.0
98812,Washington,Brewster,5422.0
98813,Washington,Bridgeport,3191.0
98814,Washington,Carlton,688.0
98815,Washington,Cashmere,7562.0
98816,Washington,Chelan,6901.0
98817,Washington,Chelan Falls,143.0
98819,Washington,Conconully,205.0
98821,Washington,Dryden,646.0
98822,Washington,Entiat,1983.0
98823,Washington,Ephrata,12638.0
98824,Washington,George,231.0
98826,Washington,Leavenworth,7689.0
98827,Washington,Loomis,479.0
98828,Washington,Malaga,2075.0
98829,Washington,Malott,638.0
98830,Washington,Mansfield,562.0
98831,Washington,Manson,3814.0
98832,Washington,Marlin,153.0
98833,Washington,Mazama,153.0
98834,Washington,Methow,245.0
98836,Washington,Monitor,883.0
98837,Washington,Moses Lake,46959.0
98840,Washington,Okanogan,4775.0
98841,Washington,Omak,9218.0
98843,Washington,Orondo,2243.0
98844,Washington,Oroville,4348.0
98845,Washington,Palisades,199.0
98846,Washington,Pateros,1381.0
98847,Washington,Peshastin,2481.0
98848,Washington,Quincy,12959.0
98849,Washington,Riverside,1098.0
98850,Washington,Rock Island,1749.0
98851,Washington,Soap Lake,5196.0
98852,Washington,Stehekin,32.0
98853,Washington,Stratford,0.0
98855,Washington,Tonasket,5806.0
98856,Washington,Twisp,2497.0
98857,Washington,Warden,3545.0
98858,Washington,Waterville,1850.0
98859,Washington,Wauconda,353.0
98860,Washington,Wilson Creek,229.0
98862,Washington,Winthrop,3075.0
98901,Washington,Yakima,33106.0
98902,Washington,Yakima,45929.0
98903,Washington,Yakima,17590.0
98908,Washington,Yakima,38671.0
98921,Washington,Buena,0.0
98922,Washington,Cle Elum,7577.0
98923,Washington,Cowiche,990.0
98925,Washington,Easton,533.0
98926,Washington,Ellensburg,32327.0
98930,Washington,Grandview,15089.0
98932,Washington,Granger,4868.0
98933,Washington,Harrah,1195.0
98934,Washington,Kittitas,1033.0
98935,Washington,Mabton,4378.0
98936,Washington,Moxee,7787.0
98937,Washington,Naches,4598.0
98938,Washington,Outlook,1946.0
98939,Washington,Parker,90.0
98940,Washington,Ronald,409.0
98941,Washington,Roslyn,827.0
98942,Washington,Selah,18047.0
98943,Washington,South Cle Elum,715.0
98944,Washington,Sunnyside,25176.0
98946,Washington,Thorp,363.0
98947,Washington,Tieton,2786.0
98948,Washington,Toppenish,13015.0
98950,Washington,Vantage,54.0
98951,Washington,Wapato,13145.0
98952,Washington,White Swan,1724.0
98953,Washington,Zillah,7043.0
99001,Washington,Airway Heights,8684.0
99003,Washington,Chattaroy,4413.0
99004,Washington,Cheney,22210.0
99005,Washington,Colbert,10457.0
99006,Washington,Deer Park,13888.0
99008,Washington,Edwall,439.0
99009,Washington,Elk,4868.0
99011,Washington,Fairchild Air Force Base,3184.0
